   123.00000000000000          365.32942052315263          9.7552098984299368E-002    -9.0876791990187940          3.8956929065594026         -41.399033482875886          1.2368041205644684     
   123.02500000000001          365.53898201436056          9.7542275573174089E-002    -9.0900668566631744          3.8955180804979914         -41.413120704339292          1.2367161176117625     
   123.05000000000000          365.74862696959718          9.7532454938545440E-002    -9.0924546792687782          3.8953434666279754         -41.427209021117129          1.2366281320431503     
   123.07500000000000          365.95835540980602          9.7522637078877872E-002    -9.0948426668296207          3.8951690596820199         -41.441298470226322          1.2365401638507096     
   123.09999999999999          366.16816735595773          9.7512821992610688E-002    -9.0972308193383959          3.8949948543942221         -41.455389088733455          1.2364522130263653     
   123.12500000000000          366.37806282902221          9.7503009678175281E-002    -9.0996191367871440          3.8948208455003055         -41.469480913754573          1.2363642795620171     
   123.15000000000001          366.58804184995574          9.7493200134063526E-002    -9.1020076191713049          3.8946470277373502         -41.483573982451986          1.2362763634498839     
   123.17500000000000          366.79810443973884          9.7483393358673509E-002    -9.1043962664808085          3.8944733958440412         -41.497668332039780          1.2361884646816674     
   123.20000000000000          367.00825061934171          9.7473589350480963E-002    -9.1067850787100628          3.8942999445604878         -41.511763999779198          1.2361005832495002     
   123.22499999999999          367.21848040975090          9.7463788107936558E-002    -9.1091740558521099          3.8941266686281217         -41.525861022979925          1.2360127191453378     
   123.25000000000000          367.42879383194003          9.7453989629499763E-002    -9.1115631979000682          3.8939535627901729         -41.539959439001223          1.2359248723612406     
   123.27500000000001          367.63919090690342          9.7444193913605245E-002    -9.1139525048458214          3.8937806217910191         -41.554059285250162          1.2358370428890646     
   123.30000000000000          367.84967165562762          9.7434400958730613E-002    -9.1163419766836284          3.8936078403768515         -41.568160599184786          1.2357492307209665     
   123.32500000000000          368.06023609911449          9.7424610763294187E-002    -9.1187316134041758          3.8934352132950023         -41.582263418309360          1.2356614358487010     
   123.34999999999999          368.27088425834853          9.7414823325791683E-002    -9.1211214150026496          3.8932627352945417         -41.596367780178838          1.2355736582645089     
   123.37500000000000          368.48161615434526          9.7405038644659353E-002    -9.1235113814706654          3.8930904011258955         -41.610473722396108          1.2354858979602645     
   123.40000000000001          368.69243180810520          9.7395256718359816E-002    -9.1259015128013132          3.8929182055409326         -41.624581282612610          1.2353981549279851     
   123.42500000000000          368.90333124063613          9.7385477545347002E-002    -9.1282918089870506          3.8927461432930950         -41.638690498529492          1.2353104291596508     
   123.45000000000000          369.11431447295757          9.7375701124084543E-002    -9.1306822700210546          3.8925742091372011         -41.652801407896703          1.2352227206472772     
   123.47499999999999          369.32538152607964          9.7365927453027162E-002    -9.1330728958955145          3.8924023978297031         -41.666914048512545          1.2351350293828538     
   123.50000000000000          369.53653242102581          9.7356156530656379E-002    -9.1354636866045542          3.8922307041282740         -41.681028458224056          1.2350473553584744     
   123.52500000000001          369.74776717881582          9.7346388355410610E-002    -9.1378546421392830          3.8920591227923023         -41.695144674927626          1.2349596985660276     
   123.55000000000000          369.95908582049185          9.7336622925772096E-002    -9.1402457624938069          3.8918876485824785         -41.709262736569016          1.2348720589976170     
   123.57500000000000          370.17048836707011          9.7326860240197197E-002    -9.1426370476601164          3.8917162762611128         -41.723382681142020          1.2347844366452236     
   123.59999999999999          370.38197483959851          9.7317100297134293E-002    -9.1450284976300527          3.8915450005917367         -41.737504546689145          1.2346968315007329     
   123.62500000000000          370.59354525910709          9.7307343095092327E-002    -9.1474201123987804          3.8913738163396836         -41.751628371303127          1.2346092435564335     
   123.65000000000001          370.80519964664916          9.7297588632485846E-002    -9.1498118919558316          3.8912027182715367         -41.765754193125090          1.2345216728040314     
   123.67500000000000          371.01693802326304          9.7287836907824068E-002    -9.1522038362962697          3.8910317011553239         -41.779882050343460          1.2344341192357664     
   123.70000000000000          371.22876041000518          9.7278087919574235E-002    -9.1545959454127228          3.8908607597607126         -41.794011981198558          1.2343465828436668     
   123.72499999999999          371.44066682792698          9.7268341666177510E-002    -9.1569882192960037          3.8906898888586334         -41.808144023977292          1.2342590636195701     
   123.75000000000000          371.65265729808596          9.7258598146118314E-002    -9.1593806579394883          3.8905190832216610         -41.822278217016631          1.2341715615555922     
   123.77500000000001          371.86473184155602          9.7248857357890198E-002    -9.1617732613372702          3.8903483376237924         -41.836414598703385          1.2340840766438874     
   123.80000000000000          372.07689047938754          9.7239119299926707E-002    -9.1641660294793041          3.8901776468402094         -41.850553207469211          1.2339966088762155     
   123.82500000000000          372.28913323266130          9.7229383970739214E-002    -9.1665589623606802          3.8900070056481164         -41.864694081801872          1.2339091582448758     
   123.84999999999999          372.50146012244579          9.7219651368778567E-002    -9.1689520599723391          3.8898364088256705         -41.878837260231471          1.2338217247417298     
   123.87500000000000          372.71387116981663          9.7209921492539542E-002    -9.1713453223080119          3.8896658511527398         -41.892982781340557          1.2337343083589289     
   123.90000000000001          372.92636639586016          9.7200194340473528E-002    -9.1737387493587228          3.8894953274105393         -41.907130683759611          1.2336469090883539     
   123.92500000000000          373.13894582166381          9.7190469911075744E-002    -9.1761323411181603          3.8893248323818370         -41.921281006169437          1.2335595269221498     
   123.95000000000000          373.35160946830848          9.7180748202832540E-002    -9.1785260975791143          3.8891543608508088         -41.935433787297583          1.2334721618523952     
