   123.00000000000000         0.63639917860617568          2.4586178920038617E-005    -7.1960634626980977E-003     1.8341494682951704E-004     13.795963243200841          2.1780840510142173E-004    -1.6137915019050871E-002     1.2836485352727669E-004    -5.9261674815622758          3.3502746498601084E-002     7.5132226700249966E-002    -1.7337858896100261E-002     1.3924852611841236E-004     3.9978266417370177E-004     8.0724165942024709E-002
   123.02500000000001         0.63681884122476429          2.4583771212493703E-005    -7.1981594153425425E-003     1.8340763977881753E-004     13.807228966739746          2.1780553021713976E-004    -1.6143655360106708E-002     1.2835711719498023E-004    -5.9305410067257718          3.3515138564191936E-002     7.5164860244486417E-002    -1.7344023556655295E-002     1.3924126482575588E-004     3.9977188230055883E-004     8.0759210238433785E-002
   123.05000000000000         0.63723871135002452          2.4581364390441107E-005    -7.2002556460372697E-003     1.8340033516927614E-004     13.818503868435339          2.1780265699377344E-004    -1.6149396611415030E-002     1.2834938329229540E-004    -5.9349174325777705          3.3527535460783603E-002     7.5197506719978033E-002    -1.7350189324383532E-002     1.3923400617771480E-004     3.9976110445712285E-004     8.0794269023452034E-002
   123.07500000000000         0.63765878906332552          2.4578958453653443E-005    -7.2023521548861252E-003     1.8339303300160396E-004     13.829787958093270          2.1779978543275491E-004    -1.6155138773210596E-002     1.2834165181948296E-004    -5.9392967614469256          3.3539937193256431E-002     7.5230166138862353E-002    -1.7356356199578513E-002     1.3922675017444814E-004     3.9975033064564973E-004     8.0829342310449456E-002
   123.09999999999999         0.63807907444603529          2.4576553401879013E-005    -7.2044489419886316E-003     1.8338573327651562E-004     13.841081245535095          2.1779691553548529E-004    -1.6160881845727955E-002     1.2833392277674754E-004    -5.9436789956648095          3.3552343766479260E-002     7.5262838513297681E-002    -1.7362524182531622E-002     1.3921949681604197E-004     3.9973956086837011E-004     8.0864430112809665E-002
   123.12500000000000         0.63849956757956416          2.4574149234855328E-005    -7.2065460074426423E-003     1.8337843599473017E-004     13.852383740598336          2.1779404730338397E-004    -1.6166625829202596E-002     1.2832619616426984E-004    -5.9480641375661429          3.3564755185320198E-002     7.5295523855463384E-002    -1.7368693273535997E-002     1.3921224610256153E-004     3.9972879512753631E-004     8.0899532443942559E-002
   123.15000000000001         0.63892026854537398          2.4571745952349141E-005    -7.2086433513509560E-003     1.8337114115695862E-004     13.863695453136552          2.1779118073783928E-004    -1.6172370723869432E-002     1.2831847198229530E-004    -5.9524521894888238          3.3577171454678000E-002     7.5328222177556220E-002    -1.7374863472882984E-002     1.3920499803413429E-004     3.9971803342536255E-004     8.0934649317271526E-002
   123.17500000000000         0.63934117742493413          2.4569343554116452E-005    -7.2107409738144841E-003     1.8336384876391633E-004     13.875016393019338          2.1778831584030729E-004    -1.6178116529963767E-002     1.2831075023104542E-004    -5.9568431537737512          3.3589592579450725E-002     7.5360933491793958E-002    -1.7381034780867839E-002     1.3919775261088510E-004     3.9970727576413051E-004     8.0969780746259240E-002
   123.20000000000000         0.63976229429978826          2.4566942039888806E-005    -7.2128388749302724E-003     1.8335655881631519E-004     13.886346570132378          2.1778545261213911E-004    -1.6183863247721465E-002     1.2830303091068248E-004    -5.9612370327651325          3.3602018564524883E-002     7.5393657810413434E-002    -1.7387207197780898E-002     1.3919050983283876E-004     3.9969652214602114E-004     8.1004926744363090E-002
   123.22499999999999         0.64018361925149536          2.4564541409440599E-005    -7.2149370548024458E-003     1.8334927131487922E-004     13.897685994377468          2.1778259105477765E-004    -1.6189610877378791E-002     1.2829531402147357E-004    -5.9656338288102022          3.3614449414828489E-002     7.5426395145674688E-002    -1.7393380723917162E-002     1.3918326970016124E-004     3.9968577257331277E-004     8.1040087325085733E-002
   123.25000000000000         0.64060515236165028          2.4562141662521953E-005    -7.2170355135311006E-003     1.8334198626030368E-004     13.909034675672578          2.1777973116963531E-004    -1.6195359419170590E-002     1.2828759956361687E-004    -5.9700335442593486          3.3626885135278235E-002     7.5459145509849529E-002    -1.7399555359570409E-002     1.3917603221294607E-004     3.9967502704822439E-004     8.1075262501943857E-002
   123.27500000000001         0.64102689371189125          2.4559742798885477E-005    -7.2191342512167985E-003     1.8333470365331452E-004     13.920392623951857          2.1777687295809319E-004    -1.6201108873333838E-002     1.2827988753732816E-004    -5.9744361814661389          3.3639325730800550E-002     7.5491908915238520E-002    -1.7405731105032924E-002     1.3916879737128123E-004     3.9966428557297910E-004     8.1110452288467930E-002
   123.30000000000000         0.64144884338387342          2.4557344818286248E-005    -7.2212332679604599E-003     1.8332742349462197E-004     13.931759849165690          2.1777401642159990E-004    -1.6206859240104576E-002     1.2827217794282220E-004    -5.9788417427872060          3.3651771206331581E-002     7.5524685374157810E-002    -1.7411907960600798E-002     1.3916156517528543E-004     3.9965354814984499E-004     8.1145656698227667E-002
   123.32500000000000         0.64187100145933440          2.4554947720481976E-005    -7.2233325638637307E-003     1.8332014578492756E-004     13.943136361280748          2.1777116156152318E-004    -1.6212610519719037E-002     1.2826447078031599E-004    -5.9832502305825610          3.3664221566817476E-002     7.5557474898941004E-002    -1.7418085926566487E-002     1.3915433562505458E-004     3.9964281478100636E-004     8.1180875744794198E-002
   123.34999999999999         0.64229336801999892          2.4552551505205759E-005    -7.2254321390238319E-003     1.8331287052496164E-004     13.954522170279976          2.1776830837929917E-004    -1.6218362712414832E-002     1.2825676604997965E-004    -5.9876616472151527          3.3676676817192691E-002     7.5590277501950451E-002    -1.7424265003225733E-002     1.3914710872064658E-004     3.9963208546874056E-004     8.1216109441777762E-002
   123.37500000000000         0.64271594314766012          2.4550156172247257E-005    -7.2275319935477828E-003     1.8330559771542217E-004     13.965917286162691          2.1776545687628228E-004    -1.6224115818428152E-002     1.2824906375210287E-004    -5.9920759950512563          3.3689136962444272E-002     7.5623093195558974E-002    -1.7430445190870537E-002     1.3913988446223290E-004     3.9962136021521574E-004     8.1251357802790192E-002
   123.40000000000001         0.64313872692412954          2.4547761721331292E-005    -7.2296321275315267E-003     1.8329832735701666E-004     13.977321718944575          2.1776260705394455E-004    -1.6229869837995691E-002     1.2824136388682618E-004    -5.9964932764602468          3.3701602007515916E-002     7.5655921992162381E-002    -1.7436626489799243E-002     1.3913266284986317E-004     3.9961063902271761E-004     8.1286620841495238E-002
   123.42500000000000         0.64356171943126916          2.4545368152225488E-005    -7.2317325410783759E-003     1.8329105945047433E-004     13.988735478657720          2.1775975891365283E-004    -1.6235624771355969E-002     1.2823366645439902E-004    -6.0009134938147497          3.3714071957393017E-002     7.5688763904183401E-002    -1.7442808900304890E-002     1.3912544388365697E-004     3.9959992189345848E-004     8.1321898571551920E-002
   123.45000000000000         0.64398492075097358          2.4542975464686565E-005    -7.2338332342898491E-003     1.8328379399647972E-004     14.000158575350699          2.1775691245679116E-004    -1.6241380618744968E-002     1.2822597145502665E-004    -6.0053366494905758          3.3726546817060332E-002     7.5721618944051633E-002    -1.7448992422681893E-002     1.3911822756371259E-004     3.9958920882961793E-004     8.1357191006645985E-002
   123.47499999999999         0.64440833096516392          2.4540583658460310E-005    -7.2359342072655123E-003     1.8327653099576392E-004     14.011591019088558          2.1775406768481195E-004    -1.6247137380401486E-002     1.2821827888890691E-004    -6.0097627458666825          3.3739026591501811E-002     7.5754487124230899E-002    -1.7455177057228183E-002     1.3911101389012481E-004     3.9957849983348915E-004     8.1392498160502799E-002
   123.50000000000000         0.64483195015582084          2.4538192733308413E-005    -7.2380354601077898E-003     1.8326927044902470E-004     14.023032819952867          2.1775122459908615E-004    -1.6252895056562609E-002     1.2821058875626105E-004    -6.0141917853253455          3.3751511285722006E-002     7.5787368457195498E-002    -1.7461362804237771E-002     1.3910380286299921E-004     3.9956779490725333E-004     8.1427820046849217E-002
   123.52500000000001         0.64525577840493953          2.4535802688981643E-005    -7.2401369929172271E-003     1.8326201235697591E-004     14.034483988041799          2.1774838320100338E-004    -1.6258653647466745E-002     1.2820290105729088E-004    -6.0186237702519616          3.3764000904724797E-002     7.5820262955445111E-002    -1.7467549664005967E-002     1.3909659448242017E-004     3.9955709405312649E-004     8.1463156679439208E-002
   123.55000000000000         0.64567981579456690          2.4533413525246655E-005    -7.2422388057971120E-003     1.8325475672032314E-004     14.045944533470076          2.1774554349199564E-004    -1.6264413153351850E-002     1.2819521579223125E-004    -6.0230587030352085          3.3776495453534575E-002     7.5853170631497116E-002    -1.7473737636830567E-002     1.3908938874852730E-004     3.9954639727335443E-004     8.1498508072060022E-002
   123.57500000000000         0.64610406240677298          2.4531025241859238E-005    -7.2443408988488479E-003     1.8324750353977494E-004     14.057414466369131          2.1774270547346336E-004    -1.6270173574456110E-002     1.2818753296129257E-004    -6.0274965860669418          3.3788994937175236E-002     7.5886091497890676E-002    -1.7479926723007671E-002     1.3908218566142136E-004     3.9953570457015706E-004     8.1533874238513354E-002
   123.59999999999999         0.64652851832368308          2.4528637838564063E-005    -7.2464432721721503E-003     1.8324025281603754E-004     14.068893796887027          2.1773986914677560E-004    -1.6275934911018319E-002     1.2817985256465762E-004    -6.0319374217423256          3.3801499360669812E-002     7.5919025567184606E-002    -1.7486116922832484E-002     1.3907498522116311E-004     3.9952501594572225E-004     8.1569255192615125E-002
